     5240.4465 3.086800E-03   3653.7711   0  81.0  81.0  0  22730.8041   0  80.0  81.0  0 1.940302E+07 'TiO X C QP32  '
     5240.4481 8.017620E-04  11551.6272   7  93.0  94.0 -1  30628.6545  13  92.0  91.0  1 1.451084E+07 'TiO X B NP13  '
     5240.4482 5.406632E-10   5106.9213   0  55.0  55.0 -1  24183.9481   9  56.0  56.0  1 4.840212E+06 'TiO a b  R    '
     5240.4483 4.302610E-02  11708.0974   4 121.0 121.0 -1  30785.1238   9 121.0 122.0  1 2.510500E+07 'TiO X B RQ32  '
     5240.4485 1.126701E-03  13739.2865   5 131.0 130.0 -1  32816.3122  10 132.0 133.0  1 3.240528E+07 'TiO X B TR31  '
     5240.4490 1.081730E+01  16347.0404   1 150.0 150.0  0  35424.0641   2 151.0 151.0  0 2.052615E+07 'TiO a f  R    '
     5240.4493 9.916220E-05   5168.7806   5   8.0   9.0  0  24245.8033  12   9.0  10.0  0 1.024172E+07 'TiO X A  R3   '
     5240.4498 1.037700E-13  19058.0480   0 191.0 191.0  1  38135.0689  11 191.0 190.0 -1 1.245351E+05 'TiO X E PQ12  '
     5240.4498 3.523056E-01   8669.8277   2 110.0 111.0  0  27746.8487   3 109.0 110.0  0 1.782166E+07 'TiO X C  P3   '
     5240.4504 2.094840E-06  18890.6157   0 189.0 190.0  1  37967.6343   6 189.0 188.0 -1 2.296333E+07 'TiO X B OQ13  '
     5240.4510 8.186742E-06  15588.5015   2 161.0 161.0  0  34665.5180  10 161.0 162.0  0 7.326351E+06 'TiO X A RQ32  '
     5240.4514 2.053203E-07  12453.9880   1 148.0 147.0  1  31531.0030  11 147.0 146.0 -1 1.321543E+05 'TiO X E  P1   '
     5240.4533 9.004230E-04   3685.3412   3  36.0  35.0  1  22762.3494   7  35.0  36.0 -1 1.604718E+07 'TiO X B RP31  '
     5240.4538 1.514140E-05  11136.9937   2 131.0 131.0  0  30214.0003   3 131.0 132.0  0 1.637071E+07 'TiO X C RQ32  '
     5240.4548 4.215186E-03   3392.1162   1  65.0  65.0  1  22469.1191   5  64.0  63.0 -1 1.494542E+07 'TiO X B OP12  '
     5240.4557 2.905000E-04  20764.1857   5 175.0 176.0  1  39841.1852  12 175.0 174.0 -1 1.891383E+07 'TiO X B OQ13  '
     5240.4569 4.785384E-01  16491.4552   3 161.0 161.0  0  35568.4503   5 162.0 162.0  0 1.389185E+07 'TiO X C  R2   '
     5240.4573 1.693600E-03  15940.2545   9 120.0 119.0 -1  35017.2483  15 121.0 122.0  1 1.155379E+07 'TiO X B TR31  '
     5240.4582 6.906014E-03  15811.1623   1 169.0 168.0  1  34888.1528   6 169.0 169.0 -1 1.803970E+07 'TiO X B RQ21  '
     5240.4602 1.184560E-04  24521.4361   7 188.0 188.0  0  43598.4193  12 188.0 188.0  0 1.117685E+07 'TiO X C  Q2   '
     5240.4607 1.759111E-02   7322.5751   6  48.0  49.0  1  26399.5566  11  49.0  49.0 -1 2.288449E+07 'TiO X B QR23  '
     5240.4621 4.398017E-02  18995.4666   2 181.0 181.0  1  38072.4427   8 180.0 180.0 -1 3.849113E+07 'TiO X B  P2   '
     5240.4621 4.559200E-04   2924.6187   1  56.0  57.0  1  22001.5951   5  56.0  55.0 -1 1.512023E+07 'TiO X B OQ13  '
     5240.4624 8.560753E-03   8115.3257   1 116.0 115.0  1  27192.3010   5 117.0 117.0 -1 1.349543E+07 'TiO X B SR21  '
     5240.4636 1.045895E-04   5178.3081   5   9.0  10.0  0  24255.2789  12  10.0  11.0  0 1.015342E+07 'TiO X A  R3   '
